round,clean_acc,clean_acc_percent,checkpoint_path,elapsed_seconds
637,0.6573,65.73,,10122.74599313736
638,0.6511,65.11,,10135.625535011292
639,0.6554,65.53999999999999,,10148.55867433548
640,0.6496,64.96,,10161.51808834076
641,0.6452,64.52,,10174.48861527443
642,0.6465,64.64999999999999,,10187.405622243881
643,0.659,65.9,,10200.312573194504
644,0.6587,65.86999999999999,,10213.265238523483
645,0.6535,65.35,,10226.171922445297
646,0.6491,64.91,,10239.07563662529
647,0.6427,64.27000000000001,,10251.956050395966
648,0.6456,64.56,,10264.906004190445
649,0.6343,63.43,,10277.863313674927
650,0.6465,64.64999999999999,,10290.748133897781
651,0.6402,64.02,,10303.673302173615
652,0.638,63.800000000000004,,10316.74551320076
653,0.6432,64.32,,10329.652452230453
654,0.6539,65.39,,10342.552446365356
655,0.6484,64.84,,10355.483590602875
656,0.6367,63.67,,10368.415627241135
657,0.6499,64.99000000000001,,10381.337623119354
658,0.6537,65.36999999999999,,10394.306310892105
659,0.6378,63.78,,10407.230088233948
660,0.6456,64.56,,10420.138453483582
661,0.6482,64.82,,10433.03814291954
662,0.654,65.4,,10445.98757648468
663,0.6413,64.13,,10458.878086566925
664,0.6482,64.82,,10471.721819877625
665,0.6515,65.14999999999999,,10484.727576971054
666,0.6501,65.01,,10497.743596315384
667,0.6502,65.02,,10510.794079303741
668,0.6373,63.73,,10531.416770935059
669,0.6468,64.68,,10544.413273096085
670,0.6396,63.959999999999994,,10557.209545850754
671,0.6487,64.87,,10570.009842395782
672,0.6559,65.59,,10582.837301015854
673,0.6452,64.52,,10595.662373542786
674,0.6586,65.86,,10608.554384231567
675,0.6542,65.42,,10621.455698490143
676,0.6548,65.48,,10634.420690536499
677,0.6504,65.03999999999999,,10647.272386789322
678,0.651,65.10000000000001,,10660.13922715187
679,0.6452,64.52,,10673.07379078865
680,0.6546,65.46,,10685.985186815262
681,0.6471,64.71000000000001,,10698.849828720093
682,0.6534,65.34,,10711.741676092148
683,0.642,64.2,,10724.600979089737
684,0.6382,63.82,,10737.482594966888
685,0.6443,64.42999999999999,,10750.407573223114
686,0.6465,64.64999999999999,,10763.298021316528
687,0.6365,63.65,,10776.240107059479
688,0.6381,63.81,,10789.106490850449
689,0.6458,64.58,,10802.026129961014
690,0.6419,64.19,,10814.912349939346
691,0.6288,62.88,,10827.77304649353
692,0.6368,63.68000000000001,,10840.75104522705
693,0.6322,63.22,,10853.612087249756
694,0.6354,63.54,,10866.513820171356
695,0.643,64.3,,10879.411896944046
696,0.6365,63.65,,10892.275655031204
697,0.6442,64.42,,10905.202756404877
698,0.6528,65.28,,10918.078496932983
699,0.6354,63.54,,10930.94069314003
700,0.6389,63.89,/home/kemove/zlf/FedSGD2/results/table_iv_ours_main1_aligned_seed0_r1000_fromscratch/checkpoints/round_0700.pth,10943.83374428749
701,0.642,64.2,,10956.711016654968
702,0.6457,64.57000000000001,,10969.594254493713
703,0.6385,63.849999999999994,,10982.470727920532
704,0.6332,63.32,,10995.309594631195
705,0.6334,63.339999999999996,,11008.203965187073
706,0.6522,65.22,,11021.016343355179
707,0.6197,61.970000000000006,,11033.884721517563
708,0.6467,64.67,,11046.75116109848
709,0.6514,65.14,,11059.655039310455
710,0.6461,64.61,,11072.588000535965
711,0.6542,65.42,,11085.488943099976
712,0.6438,64.38000000000001,,11098.336854934692
713,0.6457,64.57000000000001,,11111.2755484581
714,0.6402,64.02,,11124.213962554932
715,0.6471,64.71000000000001,,11137.102155447006
716,0.6465,64.64999999999999,,11149.944014072418
717,0.6566,65.66,,11162.866849660873
718,0.6497,64.97,,11175.767488479614
719,0.648,64.8,,11188.723242521286
720,0.656,65.60000000000001,,11201.572399377823
721,0.6573,65.73,,11214.467544078827
722,0.6561,65.61,,11227.344145059586
723,0.6527,65.27,,11240.237747430801
724,0.6576,65.75999999999999,,11253.072348833084
725,0.6551,65.51,,11266.003710508347
726,0.6628,66.28,,11278.928523778915
727,0.6568,65.68,,11291.839482784271
728,0.6582,65.82000000000001,,11304.747812986374
729,0.6582,65.82000000000001,,11317.64553809166
730,0.6576,65.75999999999999,,11330.535968065262
731,0.6613,66.13,,11343.480890274048
732,0.6594,65.94,,11356.345661878586
733,0.6595,65.95,,11369.246877670288
734,0.6653,66.53,,11382.106410503387
735,0.6631,66.31,,11395.034921646118
736,0.6609,66.09,,11408.019644498825
737,0.6604,66.03999999999999,,11420.99459862709
738,0.6648,66.47999999999999,,11433.881068944931
739,0.6631,66.31,,11446.767164230347
740,0.6653,66.53,,11459.665463924408
741,0.6646,66.46,,11472.516992330551
742,0.6628,66.28,,11485.478465080261
743,0.6665,66.64999999999999,,11498.357217788696
744,0.6631,66.31,,11511.249071359634
745,0.6652,66.52,,11524.151572942734
746,0.6662,66.62,,11537.095434904099
747,0.6637,66.36999999999999,,11549.971244096756
748,0.6647,66.47,,11562.86904001236
749,0.6634,66.34,,11575.825706005096
750,0.6627,66.27,,11588.796130895615
751,0.655,65.5,,11601.66812300682
752,0.66,66.0,,11614.583717107773
753,0.6599,65.99000000000001,,11627.439006328583
754,0.6598,65.98,,11640.275331020355
755,0.6648,66.47999999999999,,11653.238656759262
756,0.6573,65.73,,11666.072085142136
757,0.6593,65.93,,11678.86925125122
758,0.6511,65.11,,11691.775388479233
759,0.6563,65.63,,11704.722081899643
760,0.6658,66.58,,11717.549894332886
761,0.6556,65.56,,11730.386085748672
762,0.6577,65.77,,11743.451738834381
763,0.6511,65.11,,11756.937563419342
764,0.6595,65.95,,11770.624770879745
765,0.655,65.5,,11784.138377189636
766,0.632,63.2,,11797.093792915344
767,0.6296,62.96000000000001,,11809.80056643486
768,0.639,63.9,,11822.4870865345
769,0.5769,57.69,,11835.279962539673
770,0.5855,58.550000000000004,,11848.048696994781
771,0.5657,56.57,,11860.885938882828
772,0.572,57.199999999999996,,11873.731945753098
773,0.555,55.50000000000001,,11886.568547725677
774,0.5998,59.98,,11899.473233222961
775,0.6043,60.42999999999999,,11912.479848861694
776,0.5785,57.85,,11925.473604679108
777,0.593,59.3,,11938.47403383255
778,0.5835,58.35,,11951.39631485939
779,0.6216,62.160000000000004,,11964.319931030273
780,0.6029,60.29,,11977.283271074295
781,0.631,63.1,,11990.227885961533
782,0.6201,62.01,,12003.153836488724
783,0.6284,62.839999999999996,,12016.089580535889
784,0.6271,62.71,,12029.045492649078
785,0.6293,62.93,,12041.977515935898
786,0.6359,63.59,,12054.911862134933
787,0.639,63.9,,12067.890278339386
788,0.6383,63.83,,12080.78146314621
789,0.645,64.5,,12093.668197631836
790,0.6492,64.92,,12106.566640377045
791,0.6521,65.21000000000001,,12119.56072807312
792,0.6487,64.87,,12132.55929851532
793,0.6539,65.39,,12145.981068849564
794,0.6547,65.47,,12160.582002162933
795,0.6508,65.08,,12175.215079545975
796,0.6585,65.85,,12189.685606718063
797,0.6532,65.32,,12204.332337856293
798,0.6614,66.14,,12218.586851358414
799,0.6574,65.74,,12231.56297826767
800,0.6557,65.57,/home/kemove/zlf/FedSGD2/results/table_iv_ours_main1_aligned_seed0_r1000_fromscratch/checkpoints/round_0800.pth,12247.313066720963
801,0.6655,66.55,,12260.163746118546
802,0.6648,66.47999999999999,,12273.06336069107
803,0.6628,66.28,,12285.975306749344
804,0.6603,66.03,,12298.909746170044
805,0.6678,66.78,,12311.775970935822
806,0.6664,66.64,,12324.722318410873
807,0.6637,66.36999999999999,,12337.571365594864
808,0.667,66.7,,12350.485251188278
809,0.666,66.60000000000001,,12363.409999847412
810,0.6678,66.78,,12376.336746931076
811,0.6661,66.61,,12389.245502710342
812,0.6664,66.64,,12402.20291018486
813,0.6683,66.83,,12415.04725933075
814,0.6652,66.52,,12427.974775314331
815,0.6673,66.73,,12440.903587818146
816,0.6693,66.93,,12453.816884994507
817,0.6671,66.71000000000001,,12466.696249961853
818,0.6659,66.59,,12479.605922460556
819,0.668,66.8,,12492.495882749557
820,0.6676,66.75999999999999,,12505.427816390991
821,0.667,66.7,,12518.391197919846
822,0.6696,66.96,,12531.276838064194
823,0.6695,66.95,,12544.201666355133
824,0.6668,66.67999999999999,,12557.172084331512
825,0.6684,66.84,,12570.168487548828
826,0.6669,66.69,,12583.152822256088
827,0.6692,66.92,,12596.09536767006
828,0.6672,66.72,,12609.189407110214
829,0.6684,66.84,,12623.983578681946
830,0.6691,66.91,,12638.686225175858
831,0.6657,66.57,,12653.23471736908
832,0.6701,67.01,,12667.940191030502
833,0.6705,67.05,,12682.555578708649
834,0.669,66.9,,12697.337176084518
835,0.6714,67.14,,12712.131134271622
836,0.669,66.9,,12726.661344528198
837,0.6688,66.88,,12741.45642733574
838,0.6702,67.02,,12755.976227760315
839,0.6716,67.16,,12768.839332818985
840,0.6685,66.85,,12781.778464317322
841,0.6696,66.96,,12794.668892383575
842,0.674,67.4,,12807.58907175064
843,0.667,66.7,,12820.484397172928
844,0.6712,67.12,,12833.504235744476
845,0.669,66.9,,12846.422328472137
846,0.668,66.8,,12859.36219239235
847,0.6709,67.09,,12872.247287511826
848,0.6714,67.14,,12885.180898666382
849,0.6668,66.67999999999999,,12898.068476438522
850,0.6676,66.75999999999999,,12910.939994096756
851,0.6726,67.25999999999999,,12923.851540088654
852,0.6645,66.45,,12936.769356489182
853,0.6722,67.22,,12949.83369898796
854,0.6703,67.03,,12962.75496506691
855,0.6687,66.86999999999999,,12975.663198947906
856,0.6733,67.33,,12988.552022218704
857,0.6698,66.97999999999999,,13001.448471069336
858,0.6654,66.53999999999999,,13014.389854192734
859,0.6678,66.78,,13027.289881706238
860,0.6676,66.75999999999999,,13040.210607767105
861,0.6616,66.16,,13053.152511119843
862,0.6668,66.67999999999999,,13066.0452978611
863,0.6637,66.36999999999999,,13078.981559753418
864,0.6645,66.45,,13091.91085267067
865,0.6624,66.24,,13104.831810951233
866,0.6654,66.53999999999999,,13117.784284114838
867,0.6545,65.45,,13130.717455148697
868,0.634,63.4,,13143.596935749054
869,0.6295,62.949999999999996,,13156.49058508873
870,0.6278,62.78,,13169.366433620453
871,0.6135,61.35,,13182.269921541214
872,0.6322,63.22,,13195.184993982315
873,0.624,62.4,,13208.06321811676
874,0.6361,63.61,,13220.997119188309
875,0.6306,63.06,,13233.905215740204
876,0.6526,65.25999999999999,,13246.76621723175
877,0.6427,64.27000000000001,,13259.672103643417
878,0.6473,64.73,,13272.599221467972
879,0.6491,64.91,,13285.483210802078
880,0.646,64.60000000000001,,13298.412353992462
881,0.6495,64.95,,13311.292077541351
882,0.6368,63.68000000000001,,13324.230186700821
883,0.6629,66.29,,13337.115703821182
884,0.6345,63.449999999999996,,13350.039927721024
885,0.6425,64.25,,13362.978964805603
886,0.6447,64.47,,13375.910919189453
887,0.6542,65.42,,13389.139370441437
888,0.6365,63.65,,13402.132514715195
889,0.6601,66.01,,13415.012475728989
890,0.6536,65.36,,13427.898306846619
891,0.6625,66.25,,13440.784171581268
892,0.6535,65.35,,13453.710406064987
893,0.6619,66.19,,13466.648389339447
894,0.657,65.7,,13479.560914039612
895,0.6602,66.02,,13492.444748878479
896,0.6577,65.77,,13505.305296182632
897,0.6595,65.95,,13518.22096657753
898,0.6598,65.98,,13531.233310461044
899,0.6636,66.36,,13544.131839990616
900,0.6635,66.35,/home/kemove/zlf/FedSGD2/results/table_iv_ours_main1_aligned_seed0_r1000_fromscratch/checkpoints/round_0900.pth,13557.081575870514
901,0.6637,66.36999999999999,,13570.022617816925
902,0.6664,66.64,,13583.003087043762
903,0.6627,66.27,,13596.01858496666
904,0.6637,66.36999999999999,,13608.907021284103
905,0.6675,66.75,,13621.845981121063
906,0.6665,66.64999999999999,,13634.780081987381
907,0.6672,66.72,,13647.70896244049
908,0.6704,67.04,,13660.651513814926
909,0.6664,66.64,,13674.097330331802
910,0.6705,67.05,,13688.800285816193
911,0.6711,67.11,,13703.326921463013
912,0.6693,66.93,,13717.941556930542
913,0.6686,66.86,,13732.37457704544
914,0.6715,67.15,,13746.664943218231
915,0.6709,67.09,,13761.171122312546
916,0.6711,67.11,,13775.126549959183
917,0.6675,66.75,,13789.065727949142
918,0.6743,67.43,,13803.257593870163
919,0.6739,67.39,,13816.786218881607
920,0.6738,67.38,,13829.648800134659
921,0.673,67.30000000000001,,13842.55230975151
922,0.6752,67.52,,13855.547797679901
923,0.6716,67.16,,13868.429703712463
924,0.6727,67.27,,13881.310822248459
925,0.6742,67.42,,13894.266145944595
926,0.6738,67.38,,13907.194735765457
927,0.6761,67.61,,13920.171965122223
928,0.6737,67.36999999999999,,13933.136610984802
929,0.6741,67.41,,13946.051655292511
930,0.6746,67.46,,13958.940749645233
931,0.6764,67.64,,13971.854163885117
932,0.6739,67.39,,13984.731966257095
933,0.6731,67.31,,13997.700710058212
934,0.6718,67.17999999999999,,14010.620229959488
935,0.6744,67.44,,14023.51343178749
936,0.6734,67.34,,14036.461784124374
937,0.674,67.4,,14049.40222787857
938,0.6742,67.42,,14062.331370353699
939,0.6763,67.63,,14075.245058298111
940,0.6749,67.49000000000001,,14088.15281009674
941,0.673,67.30000000000001,,14101.05284667015
942,0.6748,67.47999999999999,,14113.925064563751
943,0.6728,67.28,,14126.792647838593
944,0.676,67.60000000000001,,14139.692169427872
945,0.6752,67.52,,14152.587711572647
946,0.6758,67.58,,14165.510245084763
947,0.6738,67.38,,14178.433890342712
948,0.6745,67.45,,14191.42481803894
949,0.6717,67.17,,14208.325089216232
950,0.6717,67.17,,14224.995090723038
951,0.6736,67.36,,14241.30125284195
952,0.6751,67.51,,14258.106014251709
953,0.6755,67.55,,14271.005808115005
954,0.6761,67.61,,14283.924867153168
955,0.6737,67.36999999999999,,14296.880208969116
956,0.669,66.9,,14309.774651527405
957,0.6685,66.85,,14322.689710855484
958,0.6556,65.56,,14335.658965110779
959,0.6644,66.44,,14349.59624171257
960,0.6699,66.99000000000001,,14364.330330371857
961,0.6629,66.29,,14378.690445899963
962,0.6674,66.74,,14393.245159626007
963,0.6655,66.55,,14406.724683046341
964,0.6674,66.74,,14419.60580420494
965,0.6575,65.75,,14432.502150058746
966,0.6337,63.370000000000005,,14445.47024154663
967,0.6109,61.09,,14458.411502599716
968,0.6488,64.88000000000001,,14471.29798579216
969,0.5896,58.96,,14484.166850328445
970,0.5689,56.88999999999999,,14497.104326963425
971,0.5281,52.81,,14510.01098370552
972,0.5584,55.84,,14522.893605709076
973,0.511,51.1,,14535.7617456913
974,0.5057,50.57000000000001,,14548.66534781456
975,0.5349,53.49,,14561.563346862793
976,0.5236,52.35999999999999,,14574.460849523544
977,0.5874,58.74,,14587.346543312073
978,0.5562,55.620000000000005,,14600.243948221207
979,0.5561,55.61000000000001,,14613.102905750275
980,0.575,57.49999999999999,,14625.979411125183
981,0.5668,56.68,,14638.901074171066
982,0.595,59.5,,14651.839854240417
983,0.5826,58.26,,14664.819788694382
984,0.5978,59.78,,14677.727528810501
985,0.6063,60.629999999999995,,14690.604876756668
986,0.6117,61.17,,14703.491230487823
987,0.607,60.699999999999996,,14716.415680885315
988,0.6152,61.519999999999996,,14729.303388118744
989,0.6305,63.05,,14742.185134649277
990,0.6292,62.92,,14755.224553346634
991,0.6353,63.53,,14768.133083820343
992,0.6345,63.449999999999996,,14781.058068037033
993,0.645,64.5,,14793.94382429123
994,0.6444,64.44,,14806.884975910187
995,0.6411,64.11,,14819.822158813477
996,0.6489,64.89,,14832.796265125275
997,0.6481,64.81,,14845.694565057755
998,0.6482,64.82,,14858.610100269318
999,0.6497,64.97,,14871.588871240616
1000,0.6512,65.12,/home/kemove/zlf/FedSGD2/results/table_iv_ours_main1_aligned_seed0_r1000_fromscratch/checkpoints/round_1000.pth,14884.509949207306
